model_name,model_version,run_point,yoda_files,map_name,stat_type,combined_exclusion
,,0025,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0025/runpoint_0025.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0025/runpoint_0025.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0025/runpoint_0025.yoda.gz']",my_run,SMBG,0.99999989635521191
,,0026,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0026/runpoint_0026.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0026/runpoint_0026.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0026/runpoint_0026.yoda.gz']",my_run,EXP,0.99999999966867537
,,0026,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0026/runpoint_0026.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0026/runpoint_0026.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0026/runpoint_0026.yoda.gz']",my_run,HLEXP,1
,,0026,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0026/runpoint_0026.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0026/runpoint_0026.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0026/runpoint_0026.yoda.gz']",my_run,SMBG,0.9999999157613062
,,0027,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0027/runpoint_0027.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0027/runpoint_0027.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0027/runpoint_0027.yoda.gz']",my_run,EXP,0.99999999948457918
,,0027,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0027/runpoint_0027.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0027/runpoint_0027.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0027/runpoint_0027.yoda.gz']",my_run,HLEXP,1
,,0027,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0027/runpoint_0027.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0027/runpoint_0027.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0027/runpoint_0027.yoda.gz']",my_run,SMBG,0.99999986445565536
,,0028,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0028/runpoint_0028.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0028/runpoint_0028.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0028/runpoint_0028.yoda.gz']",my_run,EXP,0.99999999806258799
,,0028,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0028/runpoint_0028.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0028/runpoint_0028.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0028/runpoint_0028.yoda.gz']",my_run,HLEXP,1
,,0028,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0028/runpoint_0028.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0028/runpoint_0028.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0028/runpoint_0028.yoda.gz']",my_run,SMBG,0.99999428489887265
,,0029,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0029/runpoint_0029.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0029/runpoint_0029.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0029/runpoint_0029.yoda.gz']",my_run,EXP,0.99999999998797906
,,0029,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0029/runpoint_0029.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0029/runpoint_0029.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0029/runpoint_0029.yoda.gz']",my_run,HLEXP,1
,,0029,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0029/runpoint_0029.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0029/runpoint_0029.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0029/runpoint_0029.yoda.gz']",my_run,SMBG,0.99999997195765189
,,0030,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0030/runpoint_0030.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0030/runpoint_0030.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0030/runpoint_0030.yoda.gz']",my_run,EXP,0.99999999863523614
,,0030,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0030/runpoint_0030.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0030/runpoint_0030.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0030/runpoint_0030.yoda.gz']",my_run,HLEXP,1
,,0030,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0030/runpoint_0030.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0030/runpoint_0030.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0030/runpoint_0030.yoda.gz']",my_run,SMBG,0.99999973367582817
,,0031,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0031/runpoint_0031.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0031/runpoint_0031.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0031/runpoint_0031.yoda.gz']",my_run,EXP,0.99999999992041888
,,0031,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0031/runpoint_0031.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0031/runpoint_0031.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0031/runpoint_0031.yoda.gz']",my_run,HLEXP,1
,,0031,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0031/runpoint_0031.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0031/runpoint_0031.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0031/runpoint_0031.yoda.gz']",my_run,SMBG,0.9999999424484397
,,0032,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0032/runpoint_0032.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0032/runpoint_0032.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0032/runpoint_0032.yoda.gz']",my_run,EXP,0.99999992070935051
,,0032,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0032/runpoint_0032.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0032/runpoint_0032.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0032/runpoint_0032.yoda.gz']",my_run,HLEXP,1
,,0032,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0032/runpoint_0032.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0032/runpoint_0032.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0032/runpoint_0032.yoda.gz']",my_run,SMBG,0.99990107308027343
,,0033,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0033/runpoint_0033.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0033/runpoint_0033.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0033/runpoint_0033.yoda.gz']",my_run,EXP,0.99999999621663793
,,0033,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0033/runpoint_0033.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0033/runpoint_0033.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0033/runpoint_0033.yoda.gz']",my_run,HLEXP,1
,,0033,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0033/runpoint_0033.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0033/runpoint_0033.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0033/runpoint_0033.yoda.gz']",my_run,SMBG,0.99999897295874662
,,0034,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0034/runpoint_0034.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0034/runpoint_0034.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0034/runpoint_0034.yoda.gz']",my_run,EXP,0.99999999763424086
,,0034,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0034/runpoint_0034.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0034/runpoint_0034.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0034/runpoint_0034.yoda.gz']",my_run,HLEXP,1
,,0034,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0034/runpoint_0034.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0034/runpoint_0034.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0034/runpoint_0034.yoda.gz']",my_run,SMBG,0.99999658861596208
,,0035,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0035/runpoint_0035.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0035/runpoint_0035.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0035/runpoint_0035.yoda.gz']",my_run,EXP,0.99999999999821454
,,0035,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0035/runpoint_0035.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0035/runpoint_0035.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0035/runpoint_0035.yoda.gz']",my_run,HLEXP,1
,,0035,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0035/runpoint_0035.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0035/runpoint_0035.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0035/runpoint_0035.yoda.gz']",my_run,SMBG,0.99999999959252983
,,0036,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0036/runpoint_0036.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0036/runpoint_0036.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0036/runpoint_0036.yoda.gz']",my_run,EXP,0.99999999999981726
,,0036,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0036/runpoint_0036.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0036/runpoint_0036.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0036/runpoint_0036.yoda.gz']",my_run,HLEXP,1
,,0036,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0036/runpoint_0036.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0036/runpoint_0036.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0036/runpoint_0036.yoda.gz']",my_run,SMBG,0.99999999996200695
,,0037,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0037/runpoint_0037.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0037/runpoint_0037.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0037/runpoint_0037.yoda.gz']",my_run,EXP,0.99999999999733535
,,0037,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0037/runpoint_0037.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0037/runpoint_0037.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0037/runpoint_0037.yoda.gz']",my_run,HLEXP,1
,,0037,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0037/runpoint_0037.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0037/runpoint_0037.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0037/runpoint_0037.yoda.gz']",my_run,SMBG,0.99999994361565525
,,0038,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0038/runpoint_0038.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0038/runpoint_0038.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0038/runpoint_0038.yoda.gz']",my_run,EXP,0.99999999999776867
,,0038,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0038/runpoint_0038.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0038/runpoint_0038.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0038/runpoint_0038.yoda.gz']",my_run,HLEXP,1
,,0038,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0038/runpoint_0038.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0038/runpoint_0038.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0038/runpoint_0038.yoda.gz']",my_run,SMBG,0.99999999976595821
,,0039,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0039/runpoint_0039.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0039/runpoint_0039.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0039/runpoint_0039.yoda.gz']",my_run,EXP,0.99999999999985856
,,0039,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0039/runpoint_0039.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0039/runpoint_0039.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0039/runpoint_0039.yoda.gz']",my_run,HLEXP,1
,,0039,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0039/runpoint_0039.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0039/runpoint_0039.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0039/runpoint_0039.yoda.gz']",my_run,SMBG,0.99999999987530397
,,0040,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0040/runpoint_0040.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0040/runpoint_0040.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0040/runpoint_0040.yoda.gz']",my_run,EXP,0.99998702506638648
,,0040,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0040/runpoint_0040.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0040/runpoint_0040.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0040/runpoint_0040.yoda.gz']",my_run,HLEXP,1
,,0040,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0040/runpoint_0040.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0040/runpoint_0040.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0040/runpoint_0040.yoda.gz']",my_run,SMBG,0.99991589271729742
,,0041,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0041/runpoint_0041.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0041/runpoint_0041.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0041/runpoint_0041.yoda.gz']",my_run,EXP,0.99999999999954714
,,0041,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0041/runpoint_0041.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0041/runpoint_0041.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0041/runpoint_0041.yoda.gz']",my_run,HLEXP,1
,,0041,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0041/runpoint_0041.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0041/runpoint_0041.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0041/runpoint_0041.yoda.gz']",my_run,SMBG,0.99999999999312239
,,0042,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0042/runpoint_0042.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0042/runpoint_0042.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0042/runpoint_0042.yoda.gz']",my_run,EXP,0.99999998872168439
,,0042,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0042/runpoint_0042.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0042/runpoint_0042.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0042/runpoint_0042.yoda.gz']",my_run,HLEXP,1
,,0042,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0042/runpoint_0042.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0042/runpoint_0042.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0042/runpoint_0042.yoda.gz']",my_run,SMBG,0.99999993536236575
,,0043,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0043/runpoint_0043.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0043/runpoint_0043.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0043/runpoint_0043.yoda.gz']",my_run,EXP,0.9999995472623413
,,0043,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0043/runpoint_0043.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0043/runpoint_0043.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0043/runpoint_0043.yoda.gz']",my_run,HLEXP,1
,,0043,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0043/runpoint_0043.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0043/runpoint_0043.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0043/runpoint_0043.yoda.gz']",my_run,SMBG,0.99999802829412587
,,0044,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0044/runpoint_0044.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0044/runpoint_0044.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0044/runpoint_0044.yoda.gz']",my_run,EXP,0.9999999979121712
,,0044,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0044/runpoint_0044.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0044/runpoint_0044.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0044/runpoint_0044.yoda.gz']",my_run,HLEXP,1
,,0044,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0044/runpoint_0044.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0044/runpoint_0044.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0044/runpoint_0044.yoda.gz']",my_run,SMBG,0.99999989579157877
,,0045,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0045/runpoint_0045.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0045/runpoint_0045.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0045/runpoint_0045.yoda.gz']",my_run,EXP,0.99999999994711042
,,0045,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0045/runpoint_0045.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0045/runpoint_0045.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0045/runpoint_0045.yoda.gz']",my_run,HLEXP,1
,,0045,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0045/runpoint_0045.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0045/runpoint_0045.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0045/runpoint_0045.yoda.gz']",my_run,SMBG,0.99999999850620347
,,0046,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0046/runpoint_0046.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0046/runpoint_0046.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0046/runpoint_0046.yoda.gz']",my_run,EXP,0.99999999994602984
,,0046,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0046/runpoint_0046.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0046/runpoint_0046.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0046/runpoint_0046.yoda.gz']",my_run,HLEXP,1
,,0046,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0046/runpoint_0046.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0046/runpoint_0046.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0046/runpoint_0046.yoda.gz']",my_run,SMBG,0.99999997675751007
,,0047,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0047/runpoint_0047.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0047/runpoint_0047.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0047/runpoint_0047.yoda.gz']",my_run,EXP,0.99999993501883422
,,0047,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0047/runpoint_0047.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0047/runpoint_0047.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0047/runpoint_0047.yoda.gz']",my_run,HLEXP,1
,,0047,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0047/runpoint_0047.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0047/runpoint_0047.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0047/runpoint_0047.yoda.gz']",my_run,SMBG,0.99999669122809254
,,0048,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0048/runpoint_0048.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0048/runpoint_0048.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0048/runpoint_0048.yoda.gz']",my_run,EXP,0.99999999928942573
,,0048,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0048/runpoint_0048.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0048/runpoint_0048.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0048/runpoint_0048.yoda.gz']",my_run,HLEXP,1
,,0048,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0048/runpoint_0048.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0048/runpoint_0048.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0048/runpoint_0048.yoda.gz']",my_run,SMBG,0.99999990028452834
,,0049,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0049/runpoint_0049.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0049/runpoint_0049.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0049/runpoint_0049.yoda.gz']",my_run,EXP,0.99999999985398047
,,0049,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0049/runpoint_0049.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0049/runpoint_0049.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0049/runpoint_0049.yoda.gz']",my_run,HLEXP,1
,,0049,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0049/runpoint_0049.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0049/runpoint_0049.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0049/runpoint_0049.yoda.gz']",my_run,SMBG,0.99999999863454836
,,0050,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0050/runpoint_0050.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0050/runpoint_0050.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0050/runpoint_0050.yoda.gz']",my_run,EXP,0.99999597688307751
,,0050,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0050/runpoint_0050.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0050/runpoint_0050.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0050/runpoint_0050.yoda.gz']",my_run,HLEXP,1
,,0050,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0050/runpoint_0050.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0050/runpoint_0050.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0050/runpoint_0050.yoda.gz']",my_run,SMBG,0.99996997775127405
,,0051,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0051/runpoint_0051.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0051/runpoint_0051.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0051/runpoint_0051.yoda.gz']",my_run,EXP,0.99999798869545087
,,0051,"['/unix/cedar/junyingwu/contur_compare/grid_snapshot/13TeV/0051/runpoint_0051.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/7TeV/0051/runpoint_0051.yoda.gz', '/unix/cedar/junyingwu/contur_compare/grid_snapshot/8TeV/0051/runpoint_0051.yoda.gz']",my_run,HLEXP,1
